author,text
38e6faf7dfe6481392abfcf94781a567,"i got apache compield with mod _sll and most toher modules, just compiled mkd jk against it with aspx, and put all that junk in a script, have tomcat 5517 and jdk 1508 installed, got env varibales going, im almost ready"
31cf935e8fa5e0cbf72107ef6437bf94,how does it going?
232512572096a4d8680305f759bef6c5,wish i could just goto sleep
31cf935e8fa5e0cbf72107ef6437bf94,why not
232512572096a4d8680305f759bef6c5,school
232512572096a4d8680305f759bef6c5,i dont know if i should stay and pretend to goto a study session
232512572096a4d8680305f759bef6c5,or go home
871823fa47b3336b34ddcbaf94d58373,could some one give me a hand on a tomcat+apache issue that I'm having ?
871823fa47b3336b34ddcbaf94d58373,"I followed these instruction on setting it up <a href=""http://www.meritonlinesystems.com/docs/apache_tomcat_redhat.html"">http://www.meritonlinesystems.com/docs/apache_tomcat_redhat.html</a>"
871823fa47b3336b34ddcbaf94d58373,for some reason I get not much on my logs and also when I do get something is just a GET /servlet/HelloWorld HTTP/1.1&quot; 400
31cf935e8fa5e0cbf72107ef6437bf94,and what exactly is the problem?
871823fa47b3336b34ddcbaf94d58373,nothing gets loaded
871823fa47b3336b34ddcbaf94d58373,all I get is a blank page
871823fa47b3336b34ddcbaf94d58373,and my tomcat logs show nothing
31cf935e8fa5e0cbf72107ef6437bf94,what happens if you call the HelloWorld servlet directly
31cf935e8fa5e0cbf72107ef6437bf94,i mean directly in tomcat
871823fa47b3336b34ddcbaf94d58373,I got change the configuration to do so
871823fa47b3336b34ddcbaf94d58373,but I know when I first installed tomcat and had it running standalone on 8080 all the servlets and jsp examples worked
31cf935e8fa5e0cbf72107ef6437bf94,why did you removed port 8080 either way?
871823fa47b3336b34ddcbaf94d58373,I just another sample.war from apache and that doesn't work either i get the same 400 error
31cf935e8fa5e0cbf72107ef6437bf94,and you tried the same war file with a standalone tomcat?
871823fa47b3336b34ddcbaf94d58373,dvayanu: the instructions I was following made me create a new server.xml file
871823fa47b3336b34ddcbaf94d58373,no i will now
31cf935e8fa5e0cbf72107ef6437bf94,oh in understand
871823fa47b3336b34ddcbaf94d58373,yeah it works fine on the 8080
871823fa47b3336b34ddcbaf94d58373,now I got redo my apache configs for the virtual server that is using mod_jk
31cf935e8fa5e0cbf72107ef6437bf94,but keep both
871823fa47b3336b34ddcbaf94d58373,you mean 8005 8009 and 8080
31cf935e8fa5e0cbf72107ef6437bf94,i mean keep port 8080 open
871823fa47b3336b34ddcbaf94d58373,ok
31cf935e8fa5e0cbf72107ef6437bf94,"btw, apache2?"
871823fa47b3336b34ddcbaf94d58373,yes
871823fa47b3336b34ddcbaf94d58373,"btw when I go to localhost:8080 where is that directed to , do you know ? I want to add that same location to my vhost documentroot"
31cf935e8fa5e0cbf72107ef6437bf94,hmm /var/log/apache2/error.log is empty too?
871823fa47b3336b34ddcbaf94d58373,yeah
31cf935e8fa5e0cbf72107ef6437bf94,"btorch: i'm not an expert like jasonb, but i pasted you parts of my apache2.conf"
31cf935e8fa5e0cbf72107ef6437bf94,"<a href=""http://rafb.net/paste/results/LZxvFV98.html"">http://rafb.net/paste/results/LZxvFV98.html</a>"
31cf935e8fa5e0cbf72107ef6437bf94,that works
871823fa47b3336b34ddcbaf94d58373,thank you
31cf935e8fa5e0cbf72107ef6437bf94,i'm not so sure it's 100% correct
871823fa47b3336b34ddcbaf94d58373,alright I made some changes on my apache
871823fa47b3336b34ddcbaf94d58373,got the DocRoot to be the same as the catalina root
871823fa47b3336b34ddcbaf94d58373,it kind of works !
31cf935e8fa5e0cbf72107ef6437bf94,cool
871823fa47b3336b34ddcbaf94d58373,the only thing that does not seem to work is calling by servlets
871823fa47b3336b34ddcbaf94d58373,hello.jsp works
31cf935e8fa5e0cbf72107ef6437bf94,do you have invoker enabled?
871823fa47b3336b34ddcbaf94d58373,what is that ?
31cf935e8fa5e0cbf72107ef6437bf94,well the proper way to invoke a servlet is to define a mapping in the web.xml
31cf935e8fa5e0cbf72107ef6437bf94,which is located in your webapp/WEB-INF folder
871823fa47b3336b34ddcbaf94d58373,well the only that I did now was to set my apache vhost root to point to /opt/apache-tomcat/webapps
31cf935e8fa5e0cbf72107ef6437bf94,when you call the servlet via servlet/className you are actually calling the invoker servlet
871823fa47b3336b34ddcbaf94d58373,that is automatically redirected to the tomcat main page
31cf935e8fa5e0cbf72107ef6437bf94,which is defined in the web.xml in the conf dir of your tomcat
31cf935e8fa5e0cbf72107ef6437bf94,do oyu have a webapp?
871823fa47b3336b34ddcbaf94d58373,from there I can try to test the jsp examples but the servlets don't work .. both work fine if I go through the 8080
871823fa47b3336b34ddcbaf94d58373,yes
871823fa47b3336b34ddcbaf94d58373,what I'm testing now is the default the comes with tomcat under its webapps directory
31cf935e8fa5e0cbf72107ef6437bf94,"btorch: check your web.xml, the invoker servlet is disabled by default, cause its a security hole (small one)"
871823fa47b3336b34ddcbaf94d58373,its like it can't read the web.xml under the WEB-INF
871823fa47b3336b34ddcbaf94d58373,ok
31cf935e8fa5e0cbf72107ef6437bf94,btorch: are you invoking a mapped servlet?
871823fa47b3336b34ddcbaf94d58373,got it the main conf/web.xml you mean righ t?
871823fa47b3336b34ddcbaf94d58373,there is an invoker section that is commented out
31cf935e8fa5e0cbf72107ef6437bf94,btorch: what path are you loading exactly
871823fa47b3336b34ddcbaf94d58373,for the servlet ?
871823fa47b3336b34ddcbaf94d58373,"<a href=""http://jakarta/servlets-examples/servlet/HelloWorldExample"">http://jakarta/servlets-examples/servlet/HelloWorldExample</a>"
31cf935e8fa5e0cbf72107ef6437bf94,then you need the invoker i think
871823fa47b3336b34ddcbaf94d58373,hey thank you very much for your help but I got go now ... I figure the rest out later on
871823fa47b3336b34ddcbaf94d58373,later
38e6faf7dfe6481392abfcf94781a567,is it wrong if i like gay porn?
38e6faf7dfe6481392abfcf94781a567,hello?
89ecee15b8eff380f619b2d6ca05014b,yes
84c66ffaf53e2e43ffc23f409f06fa26,"Hi I am trying to launch SOAP inside tomcat, and I get the following error from the SOAP admin"
84c66ffaf53e2e43ffc23f409f06fa26,org.apache.jasper.JasperException: Unable to compile class for JSP  Generated servlet error: Only a type can be imported. org.apache.soap.Constants resolves to a package
84c66ffaf53e2e43ffc23f409f06fa26,any ideas?
38e6faf7dfe6481392abfcf94781a567,you dont include a needed package that your build is pinting to
38e6faf7dfe6481392abfcf94781a567,obviously
84c66ffaf53e2e43ffc23f409f06fa26,the problem is I cant find any intructions for SOAP and Tomcat 5.x
38e6faf7dfe6481392abfcf94781a567,I dont think its tomcat so much as java implementation
38e6faf7dfe6481392abfcf94781a567,;)
38e6faf7dfe6481392abfcf94781a567,www.prevayler.org
38e6faf7dfe6481392abfcf94781a567,use this
84c66ffaf53e2e43ffc23f409f06fa26,what is that?
84c66ffaf53e2e43ffc23f409f06fa26,"I am trying to use soap, not a database.."
31cf935e8fa5e0cbf72107ef6437bf94,totic: you are on windows?
84c66ffaf53e2e43ffc23f409f06fa26,Debian
31cf935e8fa5e0cbf72107ef6437bf94,"totic: search the tomcats bugzilla, there were some discussion on the user list and in bugzilla (issues.apache.org) some time ago"
84c66ffaf53e2e43ffc23f409f06fa26,should I use a different version of Tomcat?
31cf935e8fa5e0cbf72107ef6437bf94,"it seems that you have both, a class named ...soap.Constants and a package soap.constants...."
31cf935e8fa5e0cbf72107ef6437bf94,i'm not sure that this bug is fixed though
31cf935e8fa5e0cbf72107ef6437bf94,it must be marked as jasper bug
84c66ffaf53e2e43ffc23f409f06fa26,An error occurred at line: 5 in the jsp file: /admin/list.jsp Generated servlet error: Constants.CONFIGFILENAME cannot be resolved to a type
31cf935e8fa5e0cbf72107ef6437bf94,that will probably be the problem
31cf935e8fa5e0cbf72107ef6437bf94,the same i mean
84c66ffaf53e2e43ffc23f409f06fa26,to run a soap webservice do I need all the different Tomcats or just the core?
84c66ffaf53e2e43ffc23f409f06fa26,is Tomcat 5 just buggy at this point?
31cf935e8fa5e0cbf72107ef6437bf94,"<a href=""http://issues.apache.org/bugzilla/show_bug.cgi?id=34587"">http://issues.apache.org/bugzilla/show_bug.cgi?id=34587</a>"
31cf935e8fa5e0cbf72107ef6437bf94,check this out
31cf935e8fa5e0cbf72107ef6437bf94,JDTCompiler can not resolve package org.foo when class org.Foo exists
31cf935e8fa5e0cbf72107ef6437bf94,sounds like your bug
84c66ffaf53e2e43ffc23f409f06fa26,"&quot;Please reopen a new bug report when you have concrete details, rather than guessing and then withdrawing the guess ;)&quot;"
84c66ffaf53e2e43ffc23f409f06fa26,thats there answer
31cf935e8fa5e0cbf72107ef6437bf94,i would post it to the user list
31cf935e8fa5e0cbf72107ef6437bf94,<email/>
84c66ffaf53e2e43ffc23f409f06fa26,email it to them?
31cf935e8fa5e0cbf72107ef6437bf94,you know how the mailing list works? :-)
84c66ffaf53e2e43ffc23f409f06fa26,yes...
31cf935e8fa5e0cbf72107ef6437bf94,"there are a lot of smart people on the tomcat user list, maybe the problem is something else. just be polite and provide enough details :-)"
31cf935e8fa5e0cbf72107ef6437bf94,brb
232512572096a4d8680305f759bef6c5,~tomcat
84b77faa0f84c13d2f7b769359c19b05,"tomcat is, like, at <a href=""http://jakarta.apache.org/tomcat"">http://jakarta.apache.org/tomcat</a>"
232512572096a4d8680305f759bef6c5,yay the bot is working
232512572096a4d8680305f759bef6c5,~velocity
232512572096a4d8680305f759bef6c5,dont fail me now bot
232512572096a4d8680305f759bef6c5,~mysql
31cf935e8fa5e0cbf72107ef6437bf94,"totic: in the meantime, the jsp with the error is your"
31cf935e8fa5e0cbf72107ef6437bf94,right?
31cf935e8fa5e0cbf72107ef6437bf94,~lintlock
84b77faa0f84c13d2f7b769359c19b05,"SQL (Structured Query Language) database server. URL: <a href=""http://www.mysql.com/"">http://www.mysql.com/</a>"
84b77faa0f84c13d2f7b769359c19b05,methinks lintlock is ;P
84c66ffaf53e2e43ffc23f409f06fa26,So how do I know which elements of Tomcat do I need for a webservice such as SOAP? CORE+ Deployer+ Embedded?
31cf935e8fa5e0cbf72107ef6437bf94,core
232512572096a4d8680305f759bef6c5,~eclipse
84b77faa0f84c13d2f7b769359c19b05,"i heard eclipse is a kind of universal tool platform - an open extensible IDE for anything and nothing in particular.  <a href=""http://www.eclipse.org/"">http://www.eclipse.org/</a>"
31cf935e8fa5e0cbf72107ef6437bf94,embedded is for an app with tomcat inside
31cf935e8fa5e0cbf72107ef6437bf94,~java
84b77faa0f84c13d2f7b769359c19b05,"java is probably at (Link: <a href=""http://www.blackdown.org"">http://www.blackdown.org</a>)<a href=""http://www.blackdown.org"">http://www.blackdown.org</a> or at (Link: <a href=""http://www.javasoft.com"">http://www.javasoft.com</a>)<a href=""http://www.javasoft.com"">http://www.javasoft.com</a> or at (Link: <a href=""http://www.savaje.com"">http://www.savaje.com</a>)<a href=""http://www.savaje.com"">http://www.savaje.com</a> or at (Link: <a href=""http://www.pocketlinux.com"">http://www.pocketlinux.com</a>)<a href=""http://www.pocketlinux.com"">http://www.pocketlinux.com</a> or at (Link: <a href=""http://java.sun.com"">http://java.sun.com</a>)<a href=""http://java.sun.com"">http://java.sun.com</a> or at <a href=""http://www.insignia.com"">http://www.insignia.com</a>, or see the ..."
31cf935e8fa5e0cbf72107ef6437bf94,cool
232512572096a4d8680305f759bef6c5,what kind of thing is xml
232512572096a4d8680305f759bef6c5,its not a language
31cf935e8fa5e0cbf72107ef6437bf94,yes it is
31cf935e8fa5e0cbf72107ef6437bf94,extensible markup language
232512572096a4d8680305f759bef6c5,thanks
232512572096a4d8680305f759bef6c5,i was thinking c++ and java
31cf935e8fa5e0cbf72107ef6437bf94,"lintlock: out of scope, but java is an imperative programming language, and xml is a declarative language, like sql is"
232512572096a4d8680305f759bef6c5,got ya
232512572096a4d8680305f759bef6c5,just trying to get this poster presntation right
232512572096a4d8680305f759bef6c5,alright
232512572096a4d8680305f759bef6c5,see you all later
348309b191d16ece61f0db63ebfa2389,he
348309b191d16ece61f0db63ebfa2389,y
348309b191d16ece61f0db63ebfa2389,hey
348309b191d16ece61f0db63ebfa2389,hey
6f1ddcbf54059f07cd5ff51f1358906a,hi
6f1ddcbf54059f07cd5ff51f1358906a,asl?
e0f2dff79e56e07d21aa1b14f0e795db,hi
e0f2dff79e56e07d21aa1b14f0e795db,20 f us
e0f2dff79e56e07d21aa1b14f0e795db,you?
3c1a153d81002878b83df957ee534f47,hey Kevinmarks - still awake at foo?
6bb7c2407773f7d3f9e1e33795159f95,#foocamp http://is.gd/2FGOU
3c1a153d81002878b83df957ee534f47,6bb7c2407773f7d3f9e1e33795159f95 - whoa - how recent is that? from this year?
6bb7c2407773f7d3f9e1e33795159f95,i wouldn't doubt it
c50907487cc6a19abb076a04713cad32,hey!
10a0c71f1e45f92d3a8aa8bfe0b3538c,Heyyyy
c50907487cc6a19abb076a04713cad32,whats up
10a0c71f1e45f92d3a8aa8bfe0b3538c,What&apos;s up.
10a0c71f1e45f92d3a8aa8bfe0b3538c,.
c50907487cc6a19abb076a04713cad32,not much!
c50907487cc6a19abb076a04713cad32,you
c50907487cc6a19abb076a04713cad32,you?
c50907487cc6a19abb076a04713cad32,you?!?!?
c50907487cc6a19abb076a04713cad32,YOU!?!?!?!
10a0c71f1e45f92d3a8aa8bfe0b3538c,&quot;ugh
c50907487cc6a19abb076a04713cad32,FUCKIN YOU!!!?????!?
10a0c71f1e45f92d3a8aa8bfe0b3538c,Nm
10a0c71f1e45f92d3a8aa8bfe0b3538c,R
c50907487cc6a19abb076a04713cad32,niceeeee
10a0c71f1e45f92d3a8aa8bfe0b3538c,U
10a0c71f1e45f92d3a8aa8bfe0b3538c,A
10a0c71f1e45f92d3a8aa8bfe0b3538c,Girl or boy.
c50907487cc6a19abb076a04713cad32,im whatever you want me to be ;)
10a0c71f1e45f92d3a8aa8bfe0b3538c,I think you a guy.
c50907487cc6a19abb076a04713cad32,i think youre wrong
c50907487cc6a19abb076a04713cad32,ive got a nice big vagina for ya
10a0c71f1e45f92d3a8aa8bfe0b3538c,Your a girl.?
c50907487cc6a19abb076a04713cad32,mmmm you want it
c50907487cc6a19abb076a04713cad32,awww yeahhhh
10a0c71f1e45f92d3a8aa8bfe0b3538c,He&apos;ll noo slut
6f35a1f69fd4ae82056e4bc6a8a84575,hey!!
5c5b806fbd1826340209616ddb9ed767,hi!
5c5b806fbd1826340209616ddb9ed767,how are you feeling?
6f35a1f69fd4ae82056e4bc6a8a84575,a little better what are u doing?
5c5b806fbd1826340209616ddb9ed767,i was just listening to some music
5c5b806fbd1826340209616ddb9ed767,i have to go to bed soon
5c5b806fbd1826340209616ddb9ed767,i have school tomorrow
6f35a1f69fd4ae82056e4bc6a8a84575,yea i thought u did i just woke and checked to see if u came on and ur here!! :-*
5c5b806fbd1826340209616ddb9ed767,:-*
6f35a1f69fd4ae82056e4bc6a8a84575,so what did u do today?
5c5b806fbd1826340209616ddb9ed767,did chores
6f35a1f69fd4ae82056e4bc6a8a84575,sounds like fun lol
5c5b806fbd1826340209616ddb9ed767,not
5c5b806fbd1826340209616ddb9ed767,lol
5c5b806fbd1826340209616ddb9ed767,what did you do?
6f35a1f69fd4ae82056e4bc6a8a84575,washed some cloths and started feeling bad nd layed down and fell alseep for 6 hours lol
5c5b806fbd1826340209616ddb9ed767,wow
5c5b806fbd1826340209616ddb9ed767,lol
5c5b806fbd1826340209616ddb9ed767,long nap
6f35a1f69fd4ae82056e4bc6a8a84575,yea just a little
5c5b806fbd1826340209616ddb9ed767,did you think about me today?
6f35a1f69fd4ae82056e4bc6a8a84575,yes sweetie i think about u everyday !!
5c5b806fbd1826340209616ddb9ed767,:D
6f35a1f69fd4ae82056e4bc6a8a84575,is ur mom alseep?
5c5b806fbd1826340209616ddb9ed767,no
5c5b806fbd1826340209616ddb9ed767,she is in her room but not asleep
6f35a1f69fd4ae82056e4bc6a8a84575,oh ic
5c5b806fbd1826340209616ddb9ed767,lol im yawning
5c5b806fbd1826340209616ddb9ed767,you are probably wide awake
5c5b806fbd1826340209616ddb9ed767,lol
6f35a1f69fd4ae82056e4bc6a8a84575,yea a little lol
5c5b806fbd1826340209616ddb9ed767,:D
6f35a1f69fd4ae82056e4bc6a8a84575,cory...? i wanna see u do u think that is bad?
5c5b806fbd1826340209616ddb9ed767,no i dont think it is bad
5c5b806fbd1826340209616ddb9ed767,why?
6f35a1f69fd4ae82056e4bc6a8a84575,because i do not for sex or anything like that i just wanna see u i feel if i dont then i might lose u or something i know that sounds stupid
5c5b806fbd1826340209616ddb9ed767,you wont lose me
5c5b806fbd1826340209616ddb9ed767,:D
5c5b806fbd1826340209616ddb9ed767,mom and her bf go out of town every month for a few days
5c5b806fbd1826340209616ddb9ed767,maybe the next time they go out of town
6f35a1f69fd4ae82056e4bc6a8a84575,ok
5c5b806fbd1826340209616ddb9ed767,if you really want to
6f35a1f69fd4ae82056e4bc6a8a84575,i do really bad! do u?
5c5b806fbd1826340209616ddb9ed767,yea
6f35a1f69fd4ae82056e4bc6a8a84575,u sure?
5c5b806fbd1826340209616ddb9ed767,yea im sure
5c5b806fbd1826340209616ddb9ed767,are you?
6f35a1f69fd4ae82056e4bc6a8a84575,lol i have never been sure about anything else before in my life!
5c5b806fbd1826340209616ddb9ed767,:D
6f35a1f69fd4ae82056e4bc6a8a84575,i didnt scare u last night with the things i said did i ? its just when i drink i get really friendly if u know what i mean lol
5c5b806fbd1826340209616ddb9ed767,no you didnt scare me
5c5b806fbd1826340209616ddb9ed767,you really want me like that?
6f35a1f69fd4ae82056e4bc6a8a84575,yea i do but i dont want i to do anything u dont wanna do
6f35a1f69fd4ae82056e4bc6a8a84575,u*
5c5b806fbd1826340209616ddb9ed767,yea
6f35a1f69fd4ae82056e4bc6a8a84575,how do u feel about it?
5c5b806fbd1826340209616ddb9ed767,i think it would be nice
5c5b806fbd1826340209616ddb9ed767,but it is up to you
6f35a1f69fd4ae82056e4bc6a8a84575,lol why is everything up to me? i want u to wanna do what ever u want to !
5c5b806fbd1826340209616ddb9ed767,lol
6f35a1f69fd4ae82056e4bc6a8a84575,well all i know is that im falling for u really fast!
5c5b806fbd1826340209616ddb9ed767,you are?
6f35a1f69fd4ae82056e4bc6a8a84575,yea i am falling really really fast!
5c5b806fbd1826340209616ddb9ed767,wow
6f35a1f69fd4ae82056e4bc6a8a84575,why u say wow?
5c5b806fbd1826340209616ddb9ed767,no on ever said anything like that to me before
5c5b806fbd1826340209616ddb9ed767,:D
6f35a1f69fd4ae82056e4bc6a8a84575,well im kinda glad no one has so i can be the first to tell u this things because i mean everything i say to u!!!
5c5b806fbd1826340209616ddb9ed767,you are so sweet
6f35a1f69fd4ae82056e4bc6a8a84575,so are u i love everything about u and i dont want u to ever forget that!
5c5b806fbd1826340209616ddb9ed767,ok
6f35a1f69fd4ae82056e4bc6a8a84575,>:D< :-*
5c5b806fbd1826340209616ddb9ed767,:-:-
6f35a1f69fd4ae82056e4bc6a8a84575,well i dont want u to go but i think u need to goto bed ???
5c5b806fbd1826340209616ddb9ed767,wait!
5c5b806fbd1826340209616ddb9ed767,looking for something
6f35a1f69fd4ae82056e4bc6a8a84575,what?
5c5b806fbd1826340209616ddb9ed767,a video
6f35a1f69fd4ae82056e4bc6a8a84575,oh ok :)
5c5b806fbd1826340209616ddb9ed767,cant find what i am looking for
5c5b806fbd1826340209616ddb9ed767,
6f35a1f69fd4ae82056e4bc6a8a84575,what are u looking for?
5c5b806fbd1826340209616ddb9ed767,
5c5b806fbd1826340209616ddb9ed767,amy lees idea ofa love song
5c5b806fbd1826340209616ddb9ed767,:D
6f35a1f69fd4ae82056e4bc6a8a84575,i like both of those songs!!!!
5c5b806fbd1826340209616ddb9ed767,cool
5c5b806fbd1826340209616ddb9ed767,okay i am going to bed now
5c5b806fbd1826340209616ddb9ed767,>:D<
5c5b806fbd1826340209616ddb9ed767,:-:-:-:-*
6f35a1f69fd4ae82056e4bc6a8a84575,think about me tommroww?
5c5b806fbd1826340209616ddb9ed767,yes!
6f35a1f69fd4ae82056e4bc6a8a84575,ok!
5c5b806fbd1826340209616ddb9ed767,talk to you later
5c5b806fbd1826340209616ddb9ed767,night
5c5b806fbd1826340209616ddb9ed767,:-*
6f35a1f69fd4ae82056e4bc6a8a84575,good night sweetie!!
c28055c1cdc024189ea51062c96e7e56,hey
f17718f06f04582dbc6817eb5cfc3873,hey
f17718f06f04582dbc6817eb5cfc3873,asl?
c28055c1cdc024189ea51062c96e7e56,16 f brazil
f17718f06f04582dbc6817eb5cfc3873,cool
b4f700dc7468a47ed70436e16df14335,hey
666d2ac3d6d9bb437603e7c1a1524a11,are you the guy who like pantra
666d2ac3d6d9bb437603e7c1a1524a11,pantera
b4f700dc7468a47ed70436e16df14335,no?
ccf45dbafa81bea26753c6ff03e271b4,hi
ccf45dbafa81bea26753c6ff03e271b4,asl
ccf45dbafa81bea26753c6ff03e271b4,plz
ccf45dbafa81bea26753c6ff03e271b4,Happy Friendship day
f139aba52f9fa1394b4034a7954b2220,LOL. I wonder where Dmitry will find Developers crazy enough to implement his HTML6 proposals
69b0d3dfe919a6b860a9fac82de52a7e,mark baker's opinions are coming into focus as something quite sensible
69b0d3dfe919a6b860a9fac82de52a7e,"i don't really agree with him about wanting the DOM attributes and content attributes in different sections, but i don't think it'd be that hard to do for most attributes"
69b0d3dfe919a6b860a9fac82de52a7e,"for some it'd be difficult, though, like video"
a924fb58d2c25874322f4e5126f608b9,"But wouldn't a stylesheet also handle that, for any separation within the same document?"
69b0d3dfe919a6b860a9fac82de52a7e,"well he wants to see the definitions as far as i can tell, just clearly separated from the content attributes"
f139aba52f9fa1394b4034a7954b2220,"yeah, that could be something reasonable to do for some elements"
69b0d3dfe919a6b860a9fac82de52a7e,"the WebSocket and Structured client-side storage sections are reasonably self-contained, i guess i could split them out around last call time"
69b0d3dfe919a6b860a9fac82de52a7e,would have to do something about MessageEvent
69b0d3dfe919a6b860a9fac82de52a7e,maybe we can get that into DOM3 Events
69b0d3dfe919a6b860a9fac82de52a7e,"65325d50b2e25aca54bc871b89758c9c_: btw, did you have any opinions on chaals' reply to my comments on the progress events stuff?"
